ApprovalTime,AutoApprovalTime,AssignmentId,trainBlock_T9,trainBlock_T8,condition_T12,condition_T11,trainBlock_T1,trainBlock_T3,trainBlock_T2,trainBlock_T5,trainBlock_T4,trainBlock_T7,trainBlock_T6,selected_T9,selected_T8,selected_T1,selected_T11,selected_T3,selected_T2,selected_T5,selected_T4,selected_T7,selected_T6,category_T10,education,trainBlock_T10,selected_T12,asses,comments,trainPics_T4,trainPics_T5,trainPics_T6,trainPics_T7,trainPics_T1,trainPics_T2,trainPics_T3,condition_T10,category_T12,trainPics_T8,trainPics_T9,selected_T10,category_T11,word_T8,word_T9,trainBlock_T12,word_T4,word_T5,word_T6,word_T7,word_T1,word_T2,word_T3,category_T8,category_T9,trainPics_T12,trainPics_T10,trainPics_T11,category_T1,category_T2,category_T3,category_T4,category_T5,category_T6,category_T7,enjoyment,word_T12,language,word_T10,word_T11,gender,age,trainBlock_T11,condition_T2,condition_T3,condition_T1,condition_T6,condition_T7,condition_T4,condition_T5,condition_T8,condition_T9,AcceptTime,HITId,Assignment,AssignmentStatus,SubmitTime,exp,subids
2017-08-25T19:07:08Z,2017-08-25T19:06:48Z,3F1567XTNW5MQ73ZAVKK8800OBX9QW,other,other,three_superordinate,three_superordinate,three_sub,three_sub,three_sub,other,other,other,other,"c1_bas1,c1_sub2,c1_bas2,c1_sub1","c3_sub1,c3_sub2","c1_sub1,c1_sub2","c1_sup3,c1_sup1,c1_sup4,c1_sub1,c1_bas1,c1_sub2,c1_bas2,c1_sup2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c3_bas1,c3_sub1,c3_bas2,c3_sub2","c2_sub2,c2_sub1","c2_sub2,c2_sup3,c2_sub1,c2_sup1,c2_sup4,c2_bas2,c2_bas1,c2_sup2","c2_bas2,c2_sub2,c2_bas1,c2_sub1",vegetables,3,other,"c3_bas1,c3_sup4,c3_sup3,c3_sub2,c3_sub1,c3_bas2,c3_sup1,c3_sup2","NA",,c2_sub3,c3_sub3-c3_bas3-c3_bas4,c2_bas3-c2_sub3-c2_bas4,c2_sub3-c2_sup5-c2_sup6,c1_sub3-c1_sub5-c1_sub4,c3_sub5-c3_sub3-c3_sub4,c2_sub3-c2_sub4-c2_sub5,one,animals,c3_sub3,c1_bas3-c1_bas4-c1_sub3,"c1_sub2,c1_sub1",vegetables,tev,zom,other,sib,fep,mep,rab,tob,tev,sib,animals,vegetables,c3_sup6-c3_sub3-c3_sup5,c1_sub3,c1_sup5-c1_sup6-c1_sub3,vegetables,animals,vehicles,vehicles,animals,vehicles,vehicles,2,rif,English,tob,wug,,,other,three_subordinate,three_subordinate,three_subordinate,three_basic,three_superordinate,one,three_basic,one,three_basic,2017-08-25T18:37:29Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T18:56:48Z,11,457
2017-08-25T19:19:08Z,2017-08-25T19:18:28Z,3FIUS151DV2ASSWTL5LI6BILM1JGGZ,other,other,three_superordinate,one,three_sub,three_sub,three_sub,other,other,other,other,"c1_sub2,c1_sub1","c1_sub2,c1_sub1","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c2_sub2,c2_sub1,c2_bas2","c2_sub2,c2_sub1",animals,3,other,"c3_bas2,c3_sub2,c3_sub1,c3_bas1",Yes,,c1_bas4-c1_sub3-c1_bas3,c3_sub3,c2_sup6-c2_sup5-c2_sub3,c2_sub3-c2_bas4-c2_bas3,c1_sub3-c1_sub4-c1_sub5,c2_sub3-c2_sub4-c2_sub5,c3_sub5-c3_sub4-c3_sub3,three_basic,animals,c1_sup5-c1_sub3-c1_sup6,c1_sub3,"c3_sub2,c3_sub1",vehicles,tev,rif,other,fep,wug,zom,tob,rif,sib,wug,vegetables,vegetables,c3_sup6-c3_sup5-c3_sub3,c3_sub3-c3_bas4-c3_bas3,c2_sub3,vegetables,vehicles,animals,vegetables,animals,vehicles,vehicles,1,mep,English,rab,sib,Male,32,other,three_subordinate,three_subordinate,three_subordinate,three_superordinate,three_basic,three_basic,one,three_superordinate,one,2017-08-25T18:37:29Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T19:08:28Z,11,458
2017-08-25T19:43:08Z,2017-08-25T19:42:33Z,3FPRZHYEPY7SGDA0FLDKNIWM5B23V3,other,other,one,one,three_sub,three_sub,three_sub,other,other,other,other,"c1_sub2,c1_bas1,c1_sub1,c1_bas2","c3_sub2,c3_sup1,c3_sup2,c3_sub1,c3_bas2,c3_sup3,c3_bas1,c3_sup4","c3_sub2,c3_sub1","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c1_sub1,c1_sub2","c2_bas1,c2_bas2","c3_bas2,c3_bas1","c2_bas2,c2_bas1,c2_sup3,c2_sub2,c2_sup1,c2_sup2,c2_sub1,c2_sup4","c1_sub1,c1_sub2",vegetables,2,other,"c2_sub1,c2_sub2","NA",I thought it was fun!,c3_sub3-c3_bas3-c3_bas4,c2_sub3-c2_bas3-c2_bas4,c1_sub3,c2_sup5-c2_sup6-c2_sub3,c3_sub5-c3_sub4-c3_sub3,c1_sub3-c1_sub5-c1_sub4,c2_sub4-c2_sub3-c2_sub5,three_superordinate,vehicles,c3_sup6-c3_sup5-c3_sub3,c1_sub3-c1_bas4-c1_bas3,"c1_sub2,c1_sup3,c1_bas2,c1_sup1,c1_sup4,c1_bas1,c1_sub1,c1_sup2",animals,zom,rab,other,tev,wug,sib,tob,mep,sib,rif,animals,vegetables,c2_sub3,c1_sup5-c1_sup6-c1_sub3,c3_sub3,animals,vegetables,vehicles,animals,vehicles,vegetables,vehicles,2,rif,English,fep,mep,,,other,three_subordinate,three_subordinate,three_subordinate,one,three_superordinate,three_basic,three_basic,three_superordinate,three_basic,2017-08-25T18:37:30Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T19:32:33Z,11,459
2017-08-25T19:01:08Z,2017-08-25T19:00:30Z,3HHRAGRYX85J5VQJVISGJ3509AF9OO,other,other,three_superordinate,three_basic,three_sub,three_sub,three_sub,other,other,other,other,"c1_sub1,c1_sub2","c2_sub1,c2_sub2,c2_bas2,c2_bas1",c2_bas1,"c2_sub2,c2_sub1,c2_bas2,c2_bas1","c3_bas2,c3_sub1,c3_bas1,c3_sub2","c1_sub1,c1_bas2,c1_bas1,c1_sub2","c3_sub2,c3_bas1,c3_sub1,c3_bas2","c3_bas2,c3_sub2,c3_sub1,c3_bas1","c1_sub2,c1_sub1,c1_bas1,c1_sup1,c1_bas2,c1_sup4,c1_sup3","c1_sub2,c1_bas1,c1_sub1,c1_bas2",vehicles,3,other,"c3_bas2,c3_bas1,c3_sup1,c3_sup2,c3_sub1,c3_sub2,c3_sup3,c3_sup4","NA",,c3_sub3,c3_bas4-c3_sub3-c3_bas3,c1_bas3-c1_bas4-c1_sub3,c1_sub3-c1_sup5-c1_sup6,c2_sub3-c2_sub4-c2_sub5,c1_sub3-c1_sub4-c1_sub5,c3_sub3-c3_sub5-c3_sub4,three_superordinate,animals,c2_sub3,c1_sub3,"c2_bas1,c2_bas2,c2_sub1,c2_sup1,c2_sup4,c2_sub2,c2_sup3,c2_sup2",vehicles,mep,rif,other,rab,fep,tev,wug,mep,rif,rab,vehicles,vegetables,c3_sup5-c3_sub3-c3_sup6,c2_sup5-c2_sub3-c2_sup6,c2_sub3-c2_bas4-c2_bas3,vehicles,vegetables,animals,animals,animals,vegetables,vegetables,2,tob,english,sib,zom,,,other,three_subordinate,three_subordinate,three_subordinate,three_basic,three_superordinate,one,three_basic,one,one,2017-08-25T18:37:29Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T18:50:30Z,11,460
2017-08-25T18:53:08Z,2017-08-25T18:52:39Z,3JAOYWH7VI4BZANMIQCORM16E5A9L7,other,other,three_superordinate,three_basic,three_sub,three_sub,three_sub,other,other,other,other,"c3_sub1,c3_sub2","c2_sub2,c2_sub1","c3_sub2,c3_bas1,c3_bas2,c3_sub1","c3_bas1,c3_sub1,c3_bas2,c3_sub2","c2_sub1,c2_sub2","c1_sub1,c1_sub2,c1_bas1,c1_bas2","c1_bas2,c1_bas1,c1_sub1,c1_sub2","c1_bas1,c1_sub1,c1_bas2,c1_sub2","c3_sup1,c3_sup3,c3_sub1,c3_sup2,c3_sup4,c3_bas2,c3_sub2,c3_bas1","c1_sub1,c1_sup4,c1_sup3,c1_sup1,c1_bas1,c1_bas2,c1_sub2",vehicles,2,other,"c2_sub1,c2_bas1,c2_sub2,c2_sup3,c2_sup4,c2_sup2,c2_sup1,c2_bas2",Yes,thank you!,c1_sub3,c1_bas4-c1_bas3-c1_sub3,c1_sup5-c1_sup6-c1_sub3,c3_sup6-c3_sub3-c3_sup5,c3_sub3-c3_sub4-c3_sub5,c1_sub5-c1_sub3-c1_sub4,c2_sub3-c2_sub4-c2_sub5,three_basic,vehicles,c2_sub3,c3_sub3,"c2_bas1,c2_bas2,c2_sub2",animals,sib,wug,other,tev,mep,fep,rab,wug,tev,sib,vehicles,animals,c2_sub3-c2_sup6-c2_sup5,c2_sub3-c2_bas4-c2_bas3,c3_sub3-c3_bas4-c3_bas3,animals,vegetables,vehicles,vegetables,vegetables,vegetables,animals,2,tob,english,rif,zom,Male,30,other,three_subordinate,three_subordinate,three_subordinate,three_superordinate,three_superordinate,one,three_basic,one,one,2017-08-25T18:37:18Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T18:42:39Z,11,461
2017-08-25T19:00:08Z,2017-08-25T18:59:54Z,3JAOYWH7VI4BZANMIQCORM16E5AL9J,other,other,one,one,three_sub,three_sub,three_sub,other,other,other,other,"c1_sup1,c1_sup3,c1_sup2,c1_bas1,c1_sub2,c1_sub1,c1_sup4,c1_bas2","c2_sub2,c2_bas1,c2_sub1,c2_bas2","c1_bas1,c1_sub2,c1_sub1,c1_bas2","c3_sub1,c3_sub2","c3_sub1,c3_sub2","c2_sub2,c2_sub1",c2_sub1,"c1_sub1,c1_bas2,c1_sub2,c1_bas1","c3_sub2,c3_bas1,c3_bas2,c3_sup3,c3_sup1,c3_sub1,c3_sup4,c3_sup2","c2_sub1,c2_sub2",animals,1,other,"c1_sub2,c1_sub1,c1_bas2,c1_bas1",Yes,,c1_bas3-c1_bas4-c1_sub3,c2_sub3,c2_sup6-c2_sub3-c2_sup5,c3_sup6-c3_sup5-c3_sub3,c1_sub4-c1_sub3-c1_sub5,c2_sub4-c2_sub5-c2_sub3,c3_sub3-c3_sub4-c3_sub5,three_basic,vegetables,c2_bas3-c2_bas4-c2_sub3,c1_sup6-c1_sup5-c1_sub3,"c3_bas2,c3_bas1,c3_sub2,c3_sub1",animals,tob,tev,other,rab,fep,sib,zom,mep,fep,rif,vehicles,vegetables,c1_sub3,c3_bas3-c3_sub3-c3_bas4,c3_sub3,vegetables,vehicles,animals,vegetables,vehicles,vehicles,animals,1,mep,english,wug,rif,Female,38,other,three_subordinate,three_subordinate,three_subordinate,three_superordinate,three_superordinate,three_basic,one,three_basic,three_superordinate,2017-08-25T18:37:24Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T18:49:54Z,11,345
2017-08-25T18:52:08Z,2017-08-25T18:51:30Z,3LQ8PUHQFLS2OFXZVZ33CN72GEOIHS,other,other,three_superordinate,one,three_sub,three_sub,three_sub,other,other,other,other,"c2_sub2,c2_bas2,c2_sub1,c2_bas1","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c3_sub2,c3_sub1","c2_sub1,c2_sub2","c1_sub1,c1_sub2","c1_bas2,c1_bas1,c1_sup1,c1_sup4,c1_sub2,c1_sup2,c1_sup3,c1_sub1","c3_sub2,c3_bas1,c3_sup1,c3_sub1,c3_bas2,c3_sup3,c3_sup4","c1_bas2,c1_sub1,c1_bas1,c1_sub2","c3_sub1,c3_bas2,c3_bas1,c3_sub2",vehicles,3,other,"c2_sup4,c2_bas2,c2_sub2,c2_sup1,c2_sub1,c2_bas1,c2_sup3",Yes,No comments,c3_sup5-c3_sub3-c3_sup6,c1_sup6-c1_sup5-c1_sub3,c3_bas3-c3_bas4-c3_sub3,c1_bas3-c1_sub3-c1_bas4,c3_sub5-c3_sub3-c3_sub4,c1_sub5-c1_sub4-c1_sub3,c2_sub3-c2_sub4-c2_sub5,one,vehicles,c1_sub3,c2_sub3-c2_bas4-c2_bas3,"c2_sub1,c2_sub2",animals,fep,wug,other,rab,sib,mep,tev,rif,fep,tob,vegetables,vehicles,c2_sup6-c2_sup5-c2_sub3,c2_sub3,c3_sub3,animals,vegetables,vehicles,animals,vegetables,animals,vegetables,2,zom,English,tob,rif,Female,33,other,three_subordinate,three_subordinate,three_subordinate,three_basic,three_basic,three_superordinate,three_superordinate,one,three_basic,2017-08-25T18:37:20Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T18:41:30Z,11,462
2017-08-25T18:53:08Z,2017-08-25T18:52:45Z,3NAPMVF0ZWF1K5DLTNWZYUBRDFV724,other,other,three_superordinate,one,three_sub,three_sub,three_sub,other,other,other,other,"c2_sub2,c2_bas1,c2_sub1","c1_sup4,c1_sup3,c1_bas1,c1_bas2,c1_sup2,c1_sub2,c1_sub1,c1_sup1","c1_bas2,c1_bas1,c1_sub1,c1_sub2","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c2_sub2,c2_sub1","c3_bas1,c3_sub1,c3_sub2,c3_bas2","c3_sub2,c3_sub1","c2_sub1,c2_sub2","c3_sup2,c3_sup3,c3_sub1,c3_sup4,c3_bas2,c3_sub2,c3_bas1,c3_sup1",vegetables,4,other,"c2_bas2,c2_sup3,c2_sup4,c2_sup1,c2_bas1,c2_sub1,c2_sub2",Yes,No comments,c3_sub3,c3_sub3-c3_bas3-c3_bas4,c3_sub3-c3_sup5-c3_sup6,c2_sub3,c1_sub4-c1_sub3-c1_sub5,c2_sub3-c2_sub4-c2_sub5,c3_sub5-c3_sub3-c3_sub4,three_basic,vehicles,c1_sup6-c1_sup5-c1_sub3,c2_bas4-c2_bas3-c2_sub3,"c1_sub1,c1_sub2,c1_bas1,c1_bas2",vegetables,zom,tev,other,mep,sib,rab,tob,rif,tob,mep,vegetables,vehicles,c2_sub3-c2_sup6-c2_sup5,c1_bas3-c1_bas4-c1_sub3,c1_sub3,vegetables,vehicles,animals,animals,animals,animals,vehicles,1,wug,English,fep,rif,Female,37,other,three_subordinate,three_subordinate,three_subordinate,three_superordinate,one,one,three_basic,three_superordinate,three_basic,2017-08-25T18:37:32Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T18:42:45Z,11,463
2017-08-25T19:12:08Z,2017-08-25T19:11:48Z,3NOKK93PR18EO04B9F5665CXW5PEEZ,other,other,three_superordinate,three_superordinate,three_sub,three_sub,three_sub,other,other,other,other,"c2_sub1,c2_sub2","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c1_sub1,c1_bas2,c1_bas1,c1_sub2","c2_sub2,c2_bas1,c2_sub1,c2_sup3,c2_sup4,c2_sup2,c2_bas2","c2_sub1,c2_bas2,c2_bas1,c2_sub2","c3_sub2,c3_sub1","c3_sub1,c3_bas1,c3_bas2,c3_sub2","c1_bas1,c1_bas2,c1_sub1,c1_sub2","c3_sub2,c3_sub1","c1_sub1,c1_bas2,c1_sub2,c1_bas1",animals,3,other,"c1_bas1,c1_bas2,c1_sup4,c1_sub2,c1_sub1,c1_sup3,c1_sup1,c1_sup2",Yes,,c1_sub3,c3_bas4-c3_bas3-c3_sub3,c1_bas4-c1_sub3-c1_bas3,c3_sub3,c1_sub4-c1_sub3-c1_sub5,c3_sub4-c3_sub5-c3_sub3,c2_sub4-c2_sub5-c2_sub3,three_superordinate,vegetables,c2_sub3-c2_bas3-c2_bas4,c2_sub3,"c3_bas1,c3_bas2,c3_sup4,c3_sup1,c3_sub2,c3_sup3,c3_sup2,c3_sub1",vehicles,fep,tev,other,sib,wug,zom,rab,sib,rab,tev,vehicles,vehicles,c1_sub3-c1_sup5-c1_sup6,c3_sup5-c3_sub3-c3_sup6,c2_sup6-c2_sub3-c2_sup5,vegetables,animals,vehicles,vegetables,animals,vegetables,animals,2,mep,english,tob,rif,Female,26,other,three_subordinate,three_subordinate,three_subordinate,three_basic,one,one,three_basic,three_basic,one,2017-08-25T18:37:30Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T19:01:48Z,11,464
2017-08-25T19:03:08Z,2017-08-25T19:02:27Z,3NVC2EB65QZ9K755KW04UH0GNS43YC,other,other,three_superordinate,three_basic,three_sub,three_sub,three_sub,other,other,other,other,"c3_bas1,c3_sub2,c3_bas2,c3_sub1","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c3_sub2,c3_sub1","c2_bas2,c2_sub1,c2_sub2,c2_bas1","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c2_sub1,c2_sub2","c2_sub2,c2_sub1","c2_sup3,c2_sup2,c2_sub2,c2_sup1,c2_sub1,c2_bas2,c2_bas1,c2_sup4","c1_bas1,c1_sup2,c1_sup4,c1_sub2,c1_bas2,c1_sub1,c1_sup1,c1_sup3","c1_sub1,c1_bas2,c1_bas1,c1_sub2",animals,3,other,"c3_bas2,c3_sup4,c3_sup1,c3_sub2,c3_sub1,c3_sup3,c3_sup2,c3_bas1",Yes,,c2_sup6-c2_sup5-c2_sub3,c2_sub3,c1_sub3,c1_sup5-c1_sup6-c1_sub3,c3_sub5-c3_sub4-c3_sub3,c2_sub5-c2_sub4-c2_sub3,c1_sub3-c1_sub4-c1_sub5,one,animals,c1_bas3-c1_sub3-c1_bas4,c3_sub3-c3_bas3-c3_bas4,"c3_sub2,c3_sub1",vehicles,rab,fep,other,sib,wug,tev,mep,zom,wug,tev,vegetables,animals,c3_sup5-c3_sub3-c3_sup6,c3_sub3,c2_bas3-c2_sub3-c2_bas4,animals,vehicles,vegetables,vehicles,vehicles,vegetables,vegetables,2,rif,English,zom,tob,Female,25,other,three_subordinate,three_subordinate,three_subordinate,one,three_superordinate,three_superordinate,one,three_basic,three_basic,2017-08-25T18:37:37Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T18:52:27Z,11,465
2017-08-25T19:20:08Z,2017-08-25T19:19:54Z,3OS46CRSLFZRDWXIYNBIUL86F246VC,other,other,three_superordinate,three_superordinate,three_sub,three_sub,three_sub,other,other,other,other,"c2_bas1,c2_sup4,c2_sub2,c2_sup3,c2_sup2,c2_sup1,c2_sub1,c2_bas2","c1_sup3,c1_sup1,c1_sub2,c1_sup4,c1_bas1,c1_bas2,c1_sub1","c3_sup3,c3_bas1,c3_sup1,c3_sub2,c3_bas2,c3_sub1,c3_sup4,c3_sup2","c1_sup2,c1_sup3,c1_bas1,c1_sub2,c1_sup1,c1_bas2,c1_sub1,c1_sup4","c1_sub2,c1_bas1,c1_sub1,c1_sup1,c1_bas2,c1_sup3,c1_sup4,c1_sup2","c1_sub1,c1_sup1,c1_sup4,c1_sup3,c1_sup2,c1_bas2,c1_sub2,c1_bas1","c3_sub1,c3_bas1,c3_sup2,c3_sup1,c3_bas2,c3_sub2,c3_sup4,c3_sup3","c2_sup2,c2_sup4,c2_bas1,c2_sup3,c2_sup1,c2_bas2,c2_sub2,c2_sub1","c3_sup3,c3_sup4,c3_sup1,c3_sub2,c3_sup2,c3_bas1,c3_sub1,c3_bas2","c1_bas1,c1_bas2,c1_sup3,c1_sub1,c1_sub2,c1_sup4,c1_sup1,c1_sup2",vehicles,2,other,"c3_sup2,c3_bas2,c3_bas1,c3_sup1,c3_sup4,c3_sup3,c3_sub2,c3_sub1","NA",,c2_sup5-c2_sub3-c2_sup6,c3_sub3,c1_sub3,c3_bas3-c3_bas4-c3_sub3,c3_sub5-c3_sub3-c3_sub4,c1_sub3-c1_sub4-c1_sub5,c2_sub4-c2_sub5-c2_sub3,three_basic,animals,c1_sub3-c1_bas4-c1_bas3,c2_sub3,"c2_sub2,c2_sup2,c2_sub1,c2_bas2,c2_sup1,c2_sup3,c2_bas1,c2_sup4",vegetables,rif,mep,other,wug,fep,tev,sib,fep,tev,mep,vegetables,vehicles,c3_sup6-c3_sub3-c3_sup5,c2_sub3-c2_bas3-c2_bas4,c1_sub3-c1_sup6-c1_sup5,animals,vegetables,vehicles,vehicles,animals,vegetables,animals,0,rab,english,tob,zom,,,other,three_subordinate,three_subordinate,three_subordinate,one,three_basic,three_superordinate,one,three_basic,one,2017-08-25T18:37:23Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T19:09:54Z,11,466
2017-08-25T19:15:08Z,2017-08-25T19:14:25Z,3P4RDNWND56YFLSPJZ6OO0NHT6SIJX,other,other,one,three_superordinate,three_sub,three_sub,three_sub,other,other,other,other,"c3_sub1,c3_sub2,c3_bas2,c3_bas1","c3_sub1,c3_sub2","c1_sub1,c1_sub2,c1_bas1,c1_bas2","c3_sub1,c3_bas1,c3_sup3,c3_bas2,c3_sup4,c3_sup1,c3_sub2","c3_sub1,c3_sub2","c2_bas2,c2_sub2,c2_sub1","c2_bas2,c2_sup1,c2_sub2,c2_bas1","c1_sup4,c1_bas1,c1_sub2,c1_sup1,c1_sup3,c1_bas2,c1_sub1","c1_bas2,c1_bas1,c1_sub2,c1_sub1","c2_sub1,c2_sup2,c2_bas1,c2_bas2,c2_sup3,c2_sup4",vehicles,3,other,"c1_sub1,c1_sub2",Yes,,c1_sup5-c1_sup6-c1_sub3,c2_bas3-c2_sub3-c2_bas4,c2_sub3-c2_sup6-c2_sup5,c1_bas3-c1_bas4-c1_sub3,c1_sub4-c1_sub5-c1_sub3,c2_sub4-c2_sub3-c2_sub5,c3_sub3-c3_sub5-c3_sub4,one,vegetables,c3_sub3,c3_bas3-c3_sub3-c3_bas4,"c2_sub2,c2_sub1",animals,wug,tev,other,rif,zom,tob,fep,rab,sib,wug,animals,animals,c1_sub3,c2_sub3,c3_sup6-c3_sup5-c3_sub3,vegetables,vehicles,animals,vegetables,vehicles,vehicles,vegetables,1,rab,english,sib,mep,Male,33,other,three_subordinate,three_subordinate,three_subordinate,three_superordinate,three_basic,three_superordinate,three_basic,one,three_basic,2017-08-25T18:37:30Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T19:04:25Z,11,241
2017-08-25T18:57:08Z,2017-08-25T18:56:59Z,3PQMUDRV7R62KA8J1HLOCZ8HGR3IIL,other,other,three_superordinate,three_superordinate,three_sub,three_sub,three_sub,other,other,other,other,"c3_sub2,c3_sub1,c3_bas1,c3_bas2","c1_bas1,c1_bas2,c1_sub2,c1_sub1","c1_sub2,c1_sub1","c1_bas1,c1_sup1,c1_sup3,c1_bas2,c1_sub2,c1_sub1,c1_sup2,c1_sup4","c2_sub1,c2_sub2","c3_sub2,c3_sub1","c2_sub1,c2_bas2,c2_bas1","c3_sub2,c3_sub1","c2_sup4,c2_sup2,c2_bas1,c2_bas2,c2_sup1,c2_sub1,c2_sup3,c2_sub2","c1_sub2,c1_sub1",vehicles,3,other,"c3_sup2,c3_bas2,c3_sup4,c3_sub2,c3_sup1,c3_sup3,c3_sub1,c3_bas1","NA",,c3_sub3,c2_sub3-c2_bas3-c2_bas4,c1_sub3,c2_sub3-c2_sup5-c2_sup6,c1_sub3-c1_sub5-c1_sub4,c3_sub5-c3_sub3-c3_sub4,c2_sub4-c2_sub5-c2_sub3,one,animals,c1_bas4-c1_sub3-c1_bas3,c3_bas4-c3_bas3-c3_sub3,"c2_sub2,c2_sub1",vegetables,tev,mep,other,tob,sib,rif,rab,rif,tob,zom,vegetables,animals,c3_sup6-c3_sub3-c3_sup5,c2_sub3,c1_sub3-c1_sup6-c1_sup5,vegetables,animals,vehicles,animals,vehicles,vegetables,vehicles,1,wug,english,zom,fep,,,other,three_subordinate,three_subordinate,three_subordinate,one,three_superordinate,one,three_basic,three_basic,three_basic,2017-08-25T18:37:22Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T18:46:59Z,11,18
2017-08-25T19:34:08Z,2017-08-25T19:33:53Z,3PZDLQMM0TL7WM8HK44AEG35EQMC22,other,other,three_superordinate,one,three_sub,three_sub,three_sub,other,other,other,other,"c2_bas1,c2_bas2,c2_sub1,c2_sub2","c2_sub2,c2_sub1,c2_sup4,c2_bas1,c2_sup1,c2_sup2,c2_bas2,c2_sup3","c3_sub1,c3_sub2","c3_sub2,c3_sub1","c2_sub2,c2_sub1","c1_sub2,c1_sub1",c2_sub1,"c3_sub1,c3_sub2,c3_bas2,c3_bas1","c3_sup1,c3_bas2,c3_bas1,c3_sup4,c3_sup3,c3_sup2,c3_sub1,c3_sub2",c1_sub2,vegetables,2,other,"c1_bas2,c1_sup1,c1_bas1,c1_sub2,c1_sup3,c1_sub1,c1_sup2,c1_sup4",Yes,,c3_bas4-c3_bas3-c3_sub3,c2_sub3,c1_sub3,c3_sup5-c3_sup6-c3_sub3,c3_sub4-c3_sub5-c3_sub3,c1_sub5-c1_sub3-c1_sub4,c2_sub3-c2_sub5-c2_sub4,three_basic,vegetables,c2_sup5-c2_sub3-c2_sup6,c2_bas4-c2_sub3-c2_bas3,"c1_bas1,c1_bas2,c1_sub2,c1_sub1",animals,zom,fep,other,rif,rab,tob,mep,tev,tob,rab,vehicles,vehicles,c1_sub3-c1_sup5-c1_sup6,c1_sub3-c1_bas3-c1_bas4,c3_sub3,animals,vegetables,vehicles,animals,vehicles,vegetables,animals,2,wug,English,sib,tev,Male,30,other,three_subordinate,three_subordinate,three_subordinate,one,three_superordinate,three_basic,one,three_superordinate,three_basic,2017-08-25T18:37:30Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T19:23:53Z,11,16
2017-08-25T19:17:08Z,2017-08-25T19:16:32Z,3QAVNHZ3EM4P4TXRAWQONHCQKNSLAY,other,other,three_superordinate,one,three_sub,three_sub,three_sub,other,other,other,other,"c2_sub2,c2_sub1","c2_sub1,c2_sub2","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c1_sub2,c1_sub1,c1_bas1","c1_sub2,c1_sub1","c2_sub1,c2_sub2,c2_bas2","c1_sub1,c1_sub2",animals,3,other,"c3_sub1,c3_sub2",Yes,,c1_sub3,c1_sub3-c1_bas3-c1_bas4,c1_sup5-c1_sup6-c1_sub3,c2_bas4-c2_sub3-c2_bas3,c2_sub4-c2_sub5-c2_sub3,c3_sub4-c3_sub5-c3_sub3,c1_sub5-c1_sub4-c1_sub3,three_basic,animals,c2_sup5-c2_sup6-c2_sub3,c2_sub3,"c3_sub2,c3_sub1",animals,mep,tev,other,zom,rif,tob,fep,tev,rab,zom,vehicles,vehicles,c3_sup5-c3_sup6-c3_sub3,c3_sub3-c3_bas3-c3_bas4,c3_sub3,vehicles,animals,vegetables,vegetables,vegetables,vegetables,vehicles,1,wug,English,sib,rab,Female,30,other,three_subordinate,three_subordinate,three_subordinate,three_superordinate,three_basic,one,three_basic,three_superordinate,one,2017-08-25T18:37:33Z,3ABAOCJ4R84YA7OZ92JNOABX4IFQM3,,Approved,2017-08-25T19:06:32Z,11,467
